OBJECTID,nazev,oznaceni,nazev_vusc,kod_vusc,nazev_okresu,kod_okresu,nazev_orp,kod_orp,nazev_obce,kod_obce,wkt,x,y,dp_id
2877,"Samšina,,odb.",30967,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Samšina,573442,POINT(50.453281 15.237141),15.237141,50.453281,AZI3237
2878,"Samšina,,odb.",30967,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Samšina,573442,POINT(50.453019 15.239247),15.239247,50.453019,AZI3238
2879,"Samšina,Drštěkryje",30968,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Samšina,573442,POINT(50.454635 15.249381),15.249381,50.454635,AZI3239
2880,"Samšina,Drštěkryje",30968,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Samšina,573442,POINT(50.454482 15.251025),15.251025,50.454482,AZI3240
2881,"Sobotka,Lavice,Šalanda",30969,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Sobotka,573493,POINT(50.459841 15.211876),15.211876,50.459841,AZI3241
2882,"Sobotka,Lavice,Šalanda",30969,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Sobotka,573493,POINT(50.458989 15.213723),15.213723,50.458989,AZI3242
2883,Sběř,31036,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Sběř,573451,POINT(50.31435 15.432249),15.432249,50.31435,AZI3243
2884,Sběř,31036,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Sběř,573451,POINT(50.314254 15.432201),15.432201,50.314254,AZI3244
2885,"Sběř,,ObÚ",31037,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Sběř,573451,POINT(50.319722 15.425726),15.425726,50.319722,AZI3245
2886,"Sběř,,ObÚ",31037,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Sběř,573451,POINT(50.319576 15.425771),15.425771,50.319576,AZI3246
2887,"Sběř,Hrobičany",31038,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Sběř,573451,POINT(50.308767 15.434756),15.434756,50.308767,AZI3247
2888,"Sběř,Hrobičany",31038,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Sběř,573451,POINT(50.308658 15.434785),15.434785,50.308658,AZI3248
2889,"Sedliště,,ObÚ",31212,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Sedliště,548961,POINT(50.39303 15.21792),15.21792,50.39303,AZI3249
2890,"Sedliště,,ObÚ",31212,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Sedliště,548961,POINT(50.392992 15.21807),15.21807,50.392992,AZI3250
2891,"Sedliště,,Na Bahnech",31213,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Sedliště,548961,POINT(50.395296 15.224418),15.224418,50.395296,AZI3251
2892,"Sedliště,,Na Bahnech",31213,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Sedliště,548961,POINT(50.395239 15.224495),15.224495,50.395239,AZI3252
2893,"Sedloňov,,Dolní Sedloňov",31230,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Sedloňov,576743,POINT(50.333163 16.287489),16.287489,50.333163,AZI3253
2894,"Sedloňov,,Dolní Sedloňov",31230,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Sedloňov,576743,POINT(50.33325 16.287371),16.287371,50.33325,AZI3254
2895,"Sedloňov,,ObÚ",31231,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Sedloňov,576743,POINT(50.3389 16.313891),16.313891,50.3389,AZI3255
2896,"Sedloňov,,ObÚ",31231,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Sedloňov,576743,POINT(50.338988 16.313952),16.313952,50.338988,AZI3256
2897,"Sedloňov,,Horní Sedloňov",31232,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Sedloňov,576743,POINT(50.332454 16.325568),16.325568,50.332454,AZI3257
2898,"Sedloňov,,Horní Sedloňov",31232,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Sedloňov,576743,POINT(50.332693 16.325588),16.325588,50.332693,AZI3258
2899,Sekeřice,31243,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Sekeřice,572144,POINT(50.287792 15.381625),15.381625,50.287792,AZI3259
2900,Sekeřice,31243,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Sekeřice,572144,POINT(50.287717 15.381445),15.381445,50.287717,AZI3260
2901,"Semechnice,Kruhovka,drůbežárna",31277,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Semechnice,576751,POINT(50.257302 16.132202),16.132202,50.257302,AZI3261
2902,"Semechnice,Kruhovka,drůbežárna",31277,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Semechnice,576751,POINT(50.257248 16.132257),16.132257,50.257248,AZI3262
2903,"Semechnice,,škola",31278,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Semechnice,576751,POINT(50.259796 16.15011),16.15011,50.259796,AZI3263
2904,"Semechnice,,škola",31278,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Semechnice,576751,POINT(50.259516 16.150302),16.150302,50.259516,AZI3264
2905,"Semechnice,,kaple",31279,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Semechnice,576751,POINT(50.262903 16.141954),16.141954,50.262903,AZI3265
2906,"Semechnice,,kaple",31279,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Semechnice,576751,POINT(50.262703 16.142037),16.142037,50.262703,AZI3266
2907,Sendraž,31346,Královéhradecký kraj,CZ052,Náchod,CZ0523,Nové Město nad Metují,5211,Sendraž,547727,POINT(50.367064 16.202725),16.202725,50.367064,AZI3267
2908,Sendraž,31346,Královéhradecký kraj,CZ052,Náchod,CZ0523,Nové Město nad Metují,5211,Sendraž,547727,POINT(50.36715 16.202711),16.202711,50.36715,AZI3268
2909,"Sendražice,,hostinec",31347,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Sendražice,570796,POINT(50.288957 15.801809),15.801809,50.288957,AZI3269
2910,"Sendražice,,hostinec",31347,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Sendražice,570796,POINT(50.289061 15.801701),15.801701,50.289061,AZI3270
2911,"Sendražice,,hřiště",31349,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Sendražice,570796,POINT(50.291858 15.792923),15.792923,50.291858,AZI3271
2912,"Sendražice,,hřiště",31349,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Sendražice,570796,POINT(50.291957 15.792987),15.792987,50.291957,AZI3272
2913,"Skalice,,u Fabiánů",31592,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Skalice,570800,POINT(50.277696 15.875355),15.875355,50.277696,AZI3273
2914,"Skalice,,u Fabiánů",31592,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Skalice,570800,POINT(50.277657 15.875528),15.875528,50.277657,AZI3274
2915,"Skalice,,u Holečků",31593,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Skalice,570800,POINT(50.275147 15.867907),15.867907,50.275147,AZI3275
2916,"Skalice,,u Holečků",31593,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Skalice,570800,POINT(50.27509 15.868501),15.868501,50.27509,AZI3276
2917,"Skalice,Číbuz",31594,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Skalice,570800,POINT(50.282307 15.884225),15.884225,50.282307,AZI3277
2918,"Skalice,Číbuz",31594,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Skalice,570800,POINT(50.282264 15.884366),15.884366,50.282264,AZI3278
2919,"Skalice,Číbuz,Na Drahách",31595,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Skalice,570800,POINT(50.2839 15.892851),15.892851,50.2839,AZI3279
2920,"Skalice,Číbuz,Na Drahách",31595,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Skalice,570800,POINT(50.28387 15.892934),15.892934,50.28387,AZI3280
2921,"Skalice,Skalička",31596,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Skalice,570800,POINT(50.272521 15.851748),15.851748,50.272521,AZI3281
2922,"Skalice,Skalička",31596,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Skalice,570800,POINT(50.272806 15.852291),15.852291,50.272806,AZI3282
2923,"Skřivany,,škola",31737,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Nový Bydžov,5212,Skřivany,570834,POINT(50.267242 15.49875),15.49875,50.267242,AZI3283
2924,"Skřivany,,škola",31737,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Nový Bydžov,5212,Skřivany,570834,POINT(50.267164 15.49898),15.49898,50.267164,AZI3284
2925,"Skřivany,,továrna",31740,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Nový Bydžov,5212,Skřivany,570834,POINT(50.26788 15.502463),15.502463,50.26788,AZI3285
2926,"Skřivany,,továrna",31740,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Nový Bydžov,5212,Skřivany,570834,POINT(50.267748 15.502587),15.502587,50.267748,AZI3286
2927,"Skuhrov n.Bělou,,nákupní středisko",31755,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.228839 16.292303),16.292303,50.228839,AZI3287
2928,"Skuhrov n.Bělou,,nákupní středisko",31755,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.228092 16.291444),16.291444,50.228092,AZI3288
2929,"Skuhrov n.Bělou,,továrna",31756,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.22506 16.288622),16.288622,50.22506,AZI3289
2930,"Skuhrov n.Bělou,,továrna",31756,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.224856 16.288309),16.288309,50.224856,AZI3290
2931,"Skuhrov n.Bělou,,odb.Malý Uhřínov",31757,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.238949 16.316365),16.316365,50.238949,AZI3291
2932,"Skuhrov n.Bělou,,odb.Malý Uhřínov",31757,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.238913 16.316689),16.316689,50.238913,AZI3292
2933,"Skuhrov n.Bělou,,Růženina huť",31758,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.234788 16.307508),16.307508,50.234788,AZI3293
2934,"Skuhrov n.Bělou,,Růženina huť",31758,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.2349 16.30757),16.30757,50.2349,AZI3294
2935,"Skuhrov n.Bělou,Rybníčky,dřevovýroba",31759,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.233776 16.292403),16.292403,50.233776,AZI3295
2936,"Skuhrov n.Bělou,Rybníčky,dřevovýroba",31759,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.233781 16.292314),16.292314,50.233781,AZI3296
2937,"Skuhrov n.Bělou,Rybníčky,rybník",31760,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.237946 16.294547),16.294547,50.237946,AZI3297
2938,"Skuhrov n.Bělou,Rybníčky,rybník",31760,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.237807 16.29458),16.29458,50.237807,AZI3298
2939,"Skuhrov n.Bělou,Brocná",31761,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.235076 16.255039),16.255039,50.235076,AZI3299
2940,"Skuhrov n.Bělou,Svinná,Svinecký Dvůr",31763,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.243406 16.262169),16.262169,50.243406,AZI3300
2941,"Skuhrov n.Bělou,Svinná,Svinecký Dvůr",31763,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.243398 16.262044),16.262044,50.243398,AZI3301
2942,"Skuhrov n.Bělou,Hraštice",31764,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.229029 16.283153),16.283153,50.229029,AZI3302
2943,"Skuhrov n.Bělou,Hraštice",31764,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.22916 16.283378),16.283378,50.22916,AZI3303
2944,"Skuhrov n.Bělou,Svinná",31765,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Skuhrov nad Bělou,576778,POINT(50.24201 16.280228),16.280228,50.24201,AZI3304
